gene_cvig	gene_spis	pfam	og	treatment	baseMean_spis	log2FoldChange_spis	lfcSE_spis	pvalue_spis	padj_spis	label_spis	baseMean_cvig	log2FoldChange_cvig	lfcSE_cvig	pvalue_cvig	padj_cvig
Cvig_XP_022310590.1	Spis_XP_022808023_1	Mab-21/	""	cApUp	270.073680875505	1.2100788076072	0.300210612660043	1.60416161333149e-06	5.31090463140424e-05	cGLR	125.964580612696	1.02041732805679	0.233195711850901	3.25251851045669e-06	2.46933084024925e-05
Cvig_XP_022321974.1	Spis_XP_022796365_1	BTB/BTB/	BTB.HG4.11:BTBD8	cApUp	1451.98492330948	1.22491594618829	0.348703645960929	1.10329945067426e-05	0.000288477829672405	none	467.860205677815	1.931057201554	0.307082362607934	6.61654442675532e-12	1.29558593384231e-10
Cvig_XP_022322740.1	Spis_XP_022796365_1	BTB/BTB/	BTB.HG4.11:BTBD8	cApUp	1451.98492330948	1.22491594618829	0.348703645960929	1.10329945067426e-05	0.000288477829672405	none	895.069701113499	1.04180939516708	0.154529191838527	4.13239993381726e-12	8.25564001977616e-11
Cvig_XP_022340313.1	Spis_XP_022807465_1	Macro/Macro/Macro/PARP/	poly_ADP_ribose_polymerase_family_member_14	cApUp	312.323838490553	1.25854330270673	0.410488230633074	4.55643063058537e-05	0.000987128648871334	none	726.213843368301	1.61044921755751	0.16298391919358	2.60828517770407e-24	1.86572235670464e-22
Cvig_XP_022344270.1	Spis_XP_022807465_1	Macro/Macro/Macro/PARP/	poly_ADP_ribose_polymerase_family_member_14	cApUp	312.323838490553	1.25854330270673	0.410488230633074	4.55643063058537e-05	0.000987128648871334	none	12.45176291534	1.92070508671994	0.378805124722171	8.39052966748162e-09	1.02232235751529e-07
Cvig_XP_022295825.1	Spis_XP_022795809_1	RdRP/	""	cApUp	1486.50253405932	1.26055016735139	0.199862527464102	1.05103470925145e-11	9.28782777280623e-10	none	82.97548424516	1.28206616419109	0.35301303983438	3.52522821316213e-05	0.000213155690979873
Cvig_XP_022298519.1	Spis_XP_022795809_1	RdRP/	""	cApUp	1486.50253405932	1.26055016735139	0.199862527464102	1.05103470925145e-11	9.28782777280623e-10	none	107.626364254419	2.58222474077916	0.362134628238681	7.69964501932723e-15	2.14562987751482e-13
Cvig_XP_022298523.1	Spis_XP_022795809_1	RdRP/	""	cApUp	1486.50253405932	1.26055016735139	0.199862527464102	1.05103470925145e-11	9.28782777280623e-10	none	285.180429101696	2.7800329765158	0.364087915784689	1.62331738297511e-16	5.38460008895372e-15
Cvig_XP_022299867.1	Spis_XP_022795809_1	RdRP/	""	cApUp	1486.50253405932	1.26055016735139	0.199862527464102	1.05103470925145e-11	9.28782777280623e-10	none	142.827564844475	2.92269337557935	0.322540037144004	9.7328044618578e-22	5.31178748701218e-20
Cvig_XP_022331592.1	Spis_XP_022795809_1	RdRP/	""	cApUp	1486.50253405932	1.26055016735139	0.199862527464102	1.05103470925145e-11	9.28782777280623e-10	none	4363.86012766957	1.28180163803603	0.205815216198051	6.41159691737184e-11	1.08621817807999e-09
Cvig_XP_022340313.1	Spis_XP_022787787_1	Macro/Macro/Macro/WWE/PARP/	poly_ADP_ribose_polymerase_family_member_14	cApUp	1963.6921547771	1.28234934902315	0.294877013876462	4.10017514150573e-07	1.55199222022921e-05	none	726.213843368301	1.61044921755751	0.16298391919358	2.60828517770407e-24	1.86572235670464e-22
Cvig_XP_022325363.1	Spis_XP_022789185_1	UQ_con/	ubiquitin_conjugating_enzyme_E2_M	cApUp	450.368320442735	1.28666137263244	0.299364522837029	5.10393063677872e-07	1.88045444432791e-05	none	504.59542699294	1.29316356270236	0.382804575332223	8.69457982687065e-05	0.000479410104245122
Cvig_XP_022325507.1	Spis_XP_022786249_1	Peptidase_S8/P_proprotein/TSP_1/TSP_1/	proprotein_convertase_subtilisin_kexin_type_6	cApUp	265.344917022474	1.29049317803749	0.539566606836431	0.000276497607414205	0.00430135854393005	none	48.9707256970799	2.865218182369	0.475523546391973	1.06940971786984e-11	2.0309770951357e-10
Cvig_XP_022325508.1	Spis_XP_022786249_1	Peptidase_S8/P_proprotein/TSP_1/TSP_1/	proprotein_convertase_subtilisin_kexin_type_6	cApUp	265.344917022474	1.29049317803749	0.539566606836431	0.000276497607414205	0.00430135854393005	none	51.359089423404	5.32746682436553	0.429856914588297	7.44215567641007e-38	1.62603450771564e-35
Cvig_XP_022287018.1	Spis_XP_022787724_1	Macro/zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	64.815111748243	1.30461661404318	0.35948405528358	7.04668479613417e-06	0.000195780566226413	none	456.248724896132	1.12550989836424	0.198998852966586	3.24317024311578e-09	4.22053652306466e-08
Cvig_XP_022339295.1	Spis_XP_022787724_1	Macro/zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	64.815111748243	1.30461661404318	0.35948405528358	7.04668479613417e-06	0.000195780566226413	none	1002.88455731839	1.74227694086736	0.306889251495545	4.66299261966093e-10	6.87355617697215e-09
Cvig_XP_022340235.1	Spis_XP_022787724_1	Macro/zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	64.815111748243	1.30461661404318	0.35948405528358	7.04668479613417e-06	0.000195780566226413	none	704.820809696356	2.45178860361521	0.226447282635409	2.25760557716102e-29	2.58967883387434e-27
Cvig_XP_022341903.1	Spis_XP_022787724_1	Macro/zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	64.815111748243	1.30461661404318	0.35948405528358	7.04668479613417e-06	0.000195780566226413	none	483.308688107483	2.61377950202264	0.210943395077949	2.44100895430283e-37	5.20281266645153e-35
Cvig_XP_022342305.1	Spis_XP_022787724_1	Macro/zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	64.815111748243	1.30461661404318	0.35948405528358	7.04668479613417e-06	0.000195780566226413	none	131.704060931813	1.09014739137663	0.264655137524943	8.43106190538375e-06	5.8628950490486e-05
Cvig_XP_022342310.1	Spis_XP_022787724_1	Macro/zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	64.815111748243	1.30461661404318	0.35948405528358	7.04668479613417e-06	0.000195780566226413	none	95.9527111173674	1.70664373683435	0.263419865988397	3.51598823706998e-12	7.11886065072995e-11
Cvig_XP_022343108.1	Spis_XP_022787724_1	Macro/zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	64.815111748243	1.30461661404318	0.35948405528358	7.04668479613417e-06	0.000195780566226413	none	528.191534177073	2.81019076663006	0.189837582610347	1.1900265509742e-51	6.15399795909528e-49
Cvig_XP_022323400.1	Spis_XP_022781005_1	MG2/MG3/A2M_BRD/A2M/TED_complement/A2M_recep/	CD109_molecule	cApUp	6975.36101348393	1.33792591482606	0.199085042479046	6.76848542825785e-13	7.50471785267118e-11	none	49.5534889779067	3.2834158563265	0.427904788156774	1.14879585958598e-16	3.85109090229967e-15
Cvig_XP_022323517.1	Spis_XP_022781005_1	MG2/MG3/A2M_BRD/A2M/TED_complement/A2M_recep/	CD109_molecule	cApUp	6975.36101348393	1.33792591482606	0.199085042479046	6.76848542825785e-13	7.50471785267118e-11	none	70.4212495440327	3.61094627273382	0.458549839805781	2.29780063237445e-17	8.39908701601995e-16
Cvig_XP_022322036.1	Spis_XP_022803220_1	Metallophos/	metallophosphoesterase_domain_containing_1	cApUp	1206.04527215101	1.33913834131136	0.33144881727003	1.47289530498486e-06	4.89701231102889e-05	none	196.083826546359	1.40494113000781	0.199811704460096	1.94468917845797e-13	4.61936898602836e-12
Cvig_XP_022316695.1	Spis_XP_022797831_1	RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cApUp	3440.74171499846	1.34161938287908	0.388524789332163	1.27700834319949e-05	0.00032556787543652	none	2.03787254910832	2.47523098423787	1.14918844808646	0.000202567270942958	0.00101994965074152
Cvig_XP_022316697.1	Spis_XP_022797831_1	RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cApUp	3440.74171499846	1.34161938287908	0.388524789332163	1.27700834319949e-05	0.00032556787543652	none	27.0912863164539	3.30931550049426	0.430055601148507	9.68623447897929e-17	3.27143754431908e-15
Cvig_XP_022318171.1	Spis_XP_022797831_1	RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cApUp	3440.74171499846	1.34161938287908	0.388524789332163	1.27700834319949e-05	0.00032556787543652	none	2578.5543596245	1.19086863779539	0.370143067490705	0.000205459527316732	0.00103269929719667
Cvig_XP_022318577.1	Spis_XP_022797831_1	RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cApUp	3440.74171499846	1.34161938287908	0.388524789332163	1.27700834319949e-05	0.00032556787543652	none	4577.69690239271	3.16519877926903	0.179443469340622	1.13440293695264e-71	1.70403526886529e-68
Cvig_XP_022318578.1	Spis_XP_022797831_1	RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cApUp	3440.74171499846	1.34161938287908	0.388524789332163	1.27700834319949e-05	0.00032556787543652	none	294.539551290482	3.13555011665516	0.289595308392271	2.08168504024147e-29	2.43210202201545e-27
Cvig_XP_022318580.1	Spis_XP_022797831_1	RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cApUp	3440.74171499846	1.34161938287908	0.388524789332163	1.27700834319949e-05	0.00032556787543652	none	391.789458002416	2.97440243933616	0.294717975350073	4.70137247796095e-26	3.99743382256815e-24
Cvig_XP_022318589.1	Spis_XP_022797831_1	RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cApUp	3440.74171499846	1.34161938287908	0.388524789332163	1.27700834319949e-05	0.00032556787543652	none	1.34276553324774	1.76052626066819	1.1301306603127	0.002553792252224	0.00937718270241021
Cvig_XP_022319931.1	Spis_XP_022797831_1	RNB/AAA_11/AAA_12/	helicase_with_zinc_finger_2	cApUp	3440.74171499846	1.34161938287908	0.388524789332163	1.27700834319949e-05	0.00032556787543652	none	194.908900454181	2.99051265555038	0.378101499665837	1.83854805112197e-17	6.78327465177105e-16
Cvig_XP_022287018.1	Spis_XP_022791119_1	Macro/zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	846.801259993524	1.35655486165217	0.292034284044941	1.06133580849488e-07	4.59443084981228e-06	none	456.248724896132	1.12550989836424	0.198998852966586	3.24317024311578e-09	4.22053652306466e-08
Cvig_XP_022339295.1	Spis_XP_022791119_1	Macro/zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	846.801259993524	1.35655486165217	0.292034284044941	1.06133580849488e-07	4.59443084981228e-06	none	1002.88455731839	1.74227694086736	0.306889251495545	4.66299261966093e-10	6.87355617697215e-09
Cvig_XP_022340235.1	Spis_XP_022791119_1	Macro/zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	846.801259993524	1.35655486165217	0.292034284044941	1.06133580849488e-07	4.59443084981228e-06	none	704.820809696356	2.45178860361521	0.226447282635409	2.25760557716102e-29	2.58967883387434e-27
Cvig_XP_022341903.1	Spis_XP_022791119_1	Macro/zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	846.801259993524	1.35655486165217	0.292034284044941	1.06133580849488e-07	4.59443084981228e-06	none	483.308688107483	2.61377950202264	0.210943395077949	2.44100895430283e-37	5.20281266645153e-35
Cvig_XP_022342305.1	Spis_XP_022791119_1	Macro/zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	846.801259993524	1.35655486165217	0.292034284044941	1.06133580849488e-07	4.59443084981228e-06	none	131.704060931813	1.09014739137663	0.264655137524943	8.43106190538375e-06	5.8628950490486e-05
Cvig_XP_022342310.1	Spis_XP_022791119_1	Macro/zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	846.801259993524	1.35655486165217	0.292034284044941	1.06133580849488e-07	4.59443084981228e-06	none	95.9527111173674	1.70664373683435	0.263419865988397	3.51598823706998e-12	7.11886065072995e-11
Cvig_XP_022343108.1	Spis_XP_022791119_1	Macro/zf-C3HC4_2/DTC/	deltex_E3_ubiquitin_ligase_3L	cApUp	846.801259993524	1.35655486165217	0.292034284044941	1.06133580849488e-07	4.59443084981228e-06	none	528.191534177073	2.81019076663006	0.189837582610347	1.1900265509742e-51	6.15399795909528e-49
Cvig_XP_022286213.1	Spis_XP_022803985_1	""	protein asteroid homolog 1-like	cApUp	194.16195356355	1.36702048094241	0.206572873253579	1.36267421467519e-12	1.44283874279977e-10	none	914.111679198524	3.02969211802555	0.232589536411044	7.43152994376152e-41	1.98667467860981e-38
Cvig_XP_022296595.1	Spis_XP_022778006_1	EGF_3/TLD/TLD/	signal_peptide_CUB_domain_and_EGF_like_domain_containing_2	cApUp	203.535878473876	1.38203922107369	0.68069901134961	0.000586523095768632	0.00787817822236427	none	661.611401993539	1.63422525442785	0.21304760607829	8.14873623101389e-16	2.52506762679109e-14
Cvig_XP_022297056.1	Spis_XP_022778006_1	EGF_3/TLD/TLD/	signal_peptide_CUB_domain_and_EGF_like_domain_containing_2	cApUp	203.535878473876	1.38203922107369	0.68069901134961	0.000586523095768632	0.00787817822236427	none	3.20696484669991	1.64002344070943	0.88692502360737	0.0022264094793062	0.00834705098938839
Cvig_XP_022297478.1	Spis_XP_022778006_1	EGF_3/TLD/TLD/	signal_peptide_CUB_domain_and_EGF_like_domain_containing_2	cApUp	203.535878473876	1.38203922107369	0.68069901134961	0.000586523095768632	0.00787817822236427	none	37.2507249067933	1.66410252170088	0.841535784530088	0.00163102580403208	0.00637397286771458
Cvig_XP_022300537.1	Spis_XP_022778006_1	EGF_3/TLD/TLD/	signal_peptide_CUB_domain_and_EGF_like_domain_containing_2	cApUp	203.535878473876	1.38203922107369	0.68069901134961	0.000586523095768632	0.00787817822236427	none	785.092602851656	1.96931325487216	0.247661714563595	3.45675300483589e-17	1.22934919433538e-15
Cvig_XP_022286972.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	325.061618321836	1.40491145550053	0.506600144346597	9.55124048578782e-05	0.00181643575128583	none	425.365477509428	1.03672547285824	0.225784060243442	1.13985278310132e-06	9.46476863462254e-06
Cvig_XP_022296417.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	325.061618321836	1.40491145550053	0.506600144346597	9.55124048578782e-05	0.00181643575128583	none	257.646821670419	1.54060246319749	0.300812945018196	1.85252652115751e-08	2.12192988779642e-07
Cvig_XP_022298078.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	325.061618321836	1.40491145550053	0.506600144346597	9.55124048578782e-05	0.00181643575128583	none	239.370752091278	1.16671542140941	0.207236047261989	3.36572877197984e-09	4.36382713161134e-08
Cvig_XP_022300280.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	325.061618321836	1.40491145550053	0.506600144346597	9.55124048578782e-05	0.00181643575128583	none	535.378000316265	3.00346242962874	0.284990559616562	4.57962696578168e-28	4.72105662207788e-26
Cvig_XP_022322387.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	325.061618321836	1.40491145550053	0.506600144346597	9.55124048578782e-05	0.00181643575128583	none	140.287646475764	1.02161964007258	0.368904233342727	0.00137664190704794	0.0055046481122864
Cvig_XP_022323065.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	325.061618321836	1.40491145550053	0.506600144346597	9.55124048578782e-05	0.00181643575128583	none	595.175695451328	2.39611415207838	0.222415579653399	4.24449360919608e-29	4.73118554424348e-27
Cvig_XP_022325149.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	325.061618321836	1.40491145550053	0.506600144346597	9.55124048578782e-05	0.00181643575128583	none	15.9675132056789	1.28407042508919	0.331714688088051	1.36777637800914e-05	9.1007183809952e-05
Cvig_XP_022326099.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	325.061618321836	1.40491145550053	0.506600144346597	9.55124048578782e-05	0.00181643575128583	none	951.199779333325	2.09975714222607	0.25563860358508	3.01626289916998e-18	1.20593172565674e-16
Cvig_XP_022326104.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	325.061618321836	1.40491145550053	0.506600144346597	9.55124048578782e-05	0.00181643575128583	none	31.3642987769113	1.62346242260037	0.454996928284412	1.64038002186079e-05	0.000107023345997101
Cvig_XP_022326105.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	325.061618321836	1.40491145550053	0.506600144346597	9.55124048578782e-05	0.00181643575128583	none	171.755648727453	2.11065100322491	0.407370977531636	3.06042798992221e-09	3.99922124863695e-08
Cvig_XP_022326106.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	325.061618321836	1.40491145550053	0.506600144346597	9.55124048578782e-05	0.00181643575128583	none	229.507857850764	2.10934436920038	0.390923296063249	9.48566489366441e-10	1.3382169010315e-08
Cvig_XP_022326108.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	325.061618321836	1.40491145550053	0.506600144346597	9.55124048578782e-05	0.00181643575128583	none	93.0571568185677	2.7048722512314	0.527640013617146	1.90741762180451e-09	2.56586306523767e-08
Cvig_XP_022326987.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	325.061618321836	1.40491145550053	0.506600144346597	9.55124048578782e-05	0.00181643575128583	none	465.509089098155	1.2180699487176	0.167447788677719	5.73978276021208e-14	1.46489843989393e-12
Cvig_XP_022328366.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	325.061618321836	1.40491145550053	0.506600144346597	9.55124048578782e-05	0.00181643575128583	none	422.485191599389	1.06750900941532	0.216958645219718	2.08218217301874e-07	1.97660056117593e-06
Cvig_XP_022328451.1	Spis_XP_022802749_1	HSP70/	heat_shock_protein_family_A_Hsp70_member_12A	cApUp	325.061618321836	1.40491145550053	0.506600144346597	9.55124048578782e-05	0.00181643575128583	none	907.482791047392	3.36928912263779	0.238152967631555	1.71757876211478e-47	7.63112986632544e-45
Cvig_XP_022297113.1	Spis_XP_022784432_1	Peptidase_C14/	caspase_3	cApUp	501.424514732959	1.40811654179289	0.301615885740891	9.54268054447385e-08	4.17709960667416e-06	none	522.902610723453	4.14005684243725	0.288958830440767	1.12581615303686e-48	5.30057769366383e-46
Cvig_XP_022298995.1	Spis_XP_022784432_1	Peptidase_C14/	caspase_3	cApUp	501.424514732959	1.40811654179289	0.301615885740891	9.54268054447385e-08	4.17709960667416e-06	none	575.202409154955	3.56217742424608	0.549313079721389	5.07519869982677e-13	1.13303002820973e-11
Cvig_XP_022303232.1	Spis_XP_022784432_1	Peptidase_C14/	caspase_3	cApUp	501.424514732959	1.40811654179289	0.301615885740891	9.54268054447385e-08	4.17709960667416e-06	none	73.0480901773721	1.58186355857805	0.260196289501485	6.61740997397704e-11	1.11808354380881e-09
Cvig_XP_022309923.1	Spis_XP_022784432_1	Peptidase_C14/	caspase_3	cApUp	501.424514732959	1.40811654179289	0.301615885740891	9.54268054447385e-08	4.17709960667416e-06	none	177.729141619863	1.74860817317992	0.200057571538603	7.90903985694332e-20	3.63689012080579e-18
Cvig_XP_022292648.1	Spis_XP_022791279_1	Death/SH2/	""	cApUp	890.578666043264	1.47420650040297	0.278327347159525	4.14021194361593e-09	2.40890648382763e-07	none	1277.81500274011	3.00642816027366	0.271615089687319	1.44748198153931e-30	1.84116206079264e-28
Cvig_XP_022294103.1	Spis_XP_022791279_1	Death/SH2/	""	cApUp	890.578666043264	1.47420650040297	0.278327347159525	4.14021194361593e-09	2.40890648382763e-07	none	193.757397968618	1.12808154664484	0.170288216444833	7.32441561890296e-12	1.42359020762966e-10
Cvig_XP_022292002.1	Spis_XP_022783818_1	zf-RING_2/	ring_finger_protein_213	cApUp	1310.29931501969	1.48138967761756	0.228066474587691	3.22871544124015e-12	3.21585530346572e-10	none	1032.30198842139	1.4340007886845	0.282285951319279	3.1803204418068e-08	3.49923991408425e-07
Cvig_XP_022292681.1	Spis_XP_022783818_1	zf-RING_2/	ring_finger_protein_213	cApUp	1310.29931501969	1.48138967761756	0.228066474587691	3.22871544124015e-12	3.21585530346572e-10	none	786.589306170527	1.153749984686	0.279954582324395	7.01015105205151e-06	4.9581886757167e-05
Cvig_XP_022293318.1	Spis_XP_022783818_1	zf-RING_2/	ring_finger_protein_213	cApUp	1310.29931501969	1.48138967761756	0.228066474587691	3.22871544124015e-12	3.21585530346572e-10	none	1014.2205036312	1.21990008346704	0.216952915397966	3.01662211211131e-09	3.94688280906476e-08
Cvig_XP_022293484.1	Spis_XP_022783818_1	zf-RING_2/	ring_finger_protein_213	cApUp	1310.29931501969	1.48138967761756	0.228066474587691	3.22871544124015e-12	3.21585530346572e-10	none	5850.02988680951	2.32218738047958	0.425041733021001	4.5340350335845e-10	6.69911639973878e-09
